交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"2","A",2013-09-27,"0.0038","-0.0035","0.0002","0.0037","-0.0019","-0.0036"
"2","A",2013-09-30,"0.0126","-0.0004","0.0022","0.0127","0.0008","0.0031"
"2","A",2013-10-08,"0.0184","0.0006","-0.0008","0.0178","-0.0002","0.0060"
"2","A",2013-10-09,"0.0092","0.0048","0.0020","0.0096","0.0087","-0.0035"
"2","A",2013-10-10,"-0.0068","-0.0062","0.0041","-0.0079","-0.0013","0.0082"
"2","A",2013-10-11,"0.0098","0.0012","0.0081","0.0101","0.0013","0.0059"
"2","A",2013-10-14,"0.0100","0.0055","-0.0052","0.0092","0.0045","-0.0031"
"2","A",2013-10-15,"-0.0023","0.0010","-0.0053","-0.0025","0.0011","-0.0059"
"2","A",2013-10-16,"-0.0269","-0.0044","0.0021","-0.0271","-0.0032","0.0003"
"2","A",2013-10-17,"-0.0002","0.0060","-0.0018","0.0001","0.0048","0.0002"
"2","A",2013-10-18,"0.0068","0.0008","0.0014","0.0073","0.0002","0.0047"
"2","A",2013-10-21,"0.0254","0.0010","0.0056","0.0266","0.0015","-0.0028"
"2","A",2013-10-22,"-0.0131","0.0074","0.0023","-0.0125","0.0037","0.0018"
"2","A",2013-10-23,"-0.0231","-0.0007","-0.0042","-0.0224","-0.0040","-0.0060"
"2","A",2013-10-24,"-0.0065","0.0001","0.0006","-0.0064","0.0036","-0.0024"
"2","A",2013-10-25,"-0.0198","0.0055","0.0024","-0.0188","0.0027","0.0062"
"2","A",2013-10-28,"-0.0022","-0.0006","0.0052","-0.0022","0.0023","0.0019"
"2","A",2013-10-29,"-0.0183","-0.0217","-0.0012","-0.0189","-0.0175","0.0016"
"2","A",2013-10-30,"0.0159","0.0017","0.0034","0.0163","0.0014","0.0053"
"2","A",2013-10-31,"-0.0137","0.0070","-0.0045","-0.0145","0.0072","0.0041"
"2","A",2013-11-01,"-0.0039","-0.0033","-0.0030","-0.0044","-0.0025","-0.0020"
"2","A",2013-11-04,"0.0047","0.0061","0.0005","0.0045","0.0039","-0.0014"
"2","A",2013-11-05,"0.0132","0.0057","-0.0031","0.0134","0.0053","-0.0030"
"2","A",2013-11-06,"-0.0113","0.0071","0.0012","-0.0110","0.0062","-0.0008"
"2","A",2013-11-07,"-0.0129","-0.0006","-0.0019","-0.0130","-0.0004","0.0046"
"2","A",2013-11-08,"-0.0138","0.0017","-0.0028","-0.0139","0.0011","-0.0014"
"2","A",2013-11-11,"0.0063","0.0053","0.0023","0.0073","0.0056","-0.0015"
"2","A",2013-11-12,"0.0092","-0.0001","0.0009","0.0094","0.0034","0.0019"
"2","A",2013-11-13,"-0.0186","0.0001","-0.0027","-0.0185","0.0007","-0.0060"
"2","A",2013-11-14,"0.0143","0.0027","0.0083","0.0153","0.0049","-0.0028"
"2","A",2013-11-15,"0.0187","0.0015","0.0024","0.0190","0.0020","0.0014"
"2","A",2013-11-18,"0.0225","0.0018","0.0058","0.0227","0.0008","0.0046"
"2","A",2013-11-19,"0.0012","0.0076","-0.0025","0.0017","0.0056","0.0032"
"2","A",2013-11-20,"0.0070","0.0045","0.0002","0.0066","0.0058","0.0013"
"2","A",2013-11-21,"-0.0043","-0.0018","-0.0002","-0.0049","-0.0027","0.0044"
"2","A",2013-11-22,"-0.0040","-0.0004","0.0032","-0.0033","0.0014","0.0000"
"2","A",2013-11-25,"-0.0012","0.0021","0.0050","-0.0007","0.0038","0.0027"
"2","A",2013-11-26,"0.0015","0.0066","0.0007","0.0023","0.0067","-0.0030"
"2","A",2013-11-27,"0.0146","0.0000","0.0022","0.0144","-0.0024","-0.0033"
"2","A",2013-11-28,"0.0099","-0.0050","0.0032","0.0101","-0.0039","0.0005"
"2","A",2013-11-29,"0.0081","0.0069","0.0091","0.0092","0.0086","-0.0025"
"2","A",2013-12-02,"-0.0499","-0.0253","0.0034","-0.0520","-0.0251","0.0096"
"2","A",2013-12-03,"0.0189","-0.0028","0.0028","0.0176","-0.0042","0.0036"
"2","A",2013-12-04,"0.0113","0.0001","0.0021","0.0105","-0.0013","0.0077"
"2","A",2013-12-05,"-0.0063","0.0056","0.0020","-0.0061","0.0054","0.0097"
"2","A",2013-12-06,"-0.0022","0.0017","-0.0048","-0.0023","0.0002","-0.0017"
"2","A",2013-12-09,"0.0096","0.0074","0.0015","0.0107","0.0071","-0.0035"
"2","A",2013-12-10,"0.0000","0.0005","-0.0021","-0.0005","0.0004","0.0032"
"2","A",2013-12-11,"-0.0095","-0.0005","-0.0022","-0.0094","-0.0007","-0.0067"
"2","A",2013-12-12,"0.0064","0.0040","0.0015","0.0071","0.0057","-0.0054"
"2","A",2013-12-13,"0.0037","0.0022","0.0055","0.0039","0.0058","0.0029"
"2","A",2013-12-16,"-0.0135","0.0033","0.0043","-0.0133","0.0025","-0.0048"
"2","A",2013-12-17,"-0.0069","0.0017","-0.0019","-0.0072","0.0004","-0.0010"
"2","A",2013-12-18,"-0.0007","-0.0001","-0.0015","-0.0008","0.0014","0.0004"
"2","A",2013-12-19,"-0.0074","-0.0026","0.0015","-0.0071","-0.0033","-0.0026"
"2","A",2013-12-20,"-0.0140","0.0013","-0.0040","-0.0138","0.0031","-0.0031"
"2","A",2013-12-23,"-0.0012","-0.0056","-0.0002","-0.0009","-0.0053","-0.0020"
"2","A",2013-12-24,"0.0092","0.0040","-0.0010","0.0094","0.0067","-0.0030"
"2","A",2013-12-25,"0.0151","0.0050","0.0113","0.0164","0.0069","0.0040"
"2","A",2013-12-26,"-0.0182","-0.0008","0.0015","-0.0184","-0.0008","-0.0021"
"2","A",2013-12-27,"0.0177","0.0046","0.0034","0.0182","0.0058","0.0062"
"2","A",2013-12-30,"0.0030","0.0073","-0.0008","0.0032","0.0093","-0.0007"
"2","A",2013-12-31,"0.0041","-0.0065","-0.0084","0.0032","-0.0082","-0.0055"
"2","A",2014-01-02,"0.0100","0.0059","0.0018","0.0102","0.0077","-0.0024"
"2","A",2014-01-03,"-0.0031","0.0044","-0.0022","-0.0025","0.0043","-0.0046"
"2","A",2014-01-06,"-0.0265","-0.0004","-0.0047","-0.0269","-0.0028","-0.0035"
"2","A",2014-01-07,"0.0057","0.0036","0.0048","0.0062","0.0049","-0.0027"
"2","A",2014-01-08,"0.0074","0.0009","0.0042","0.0090","0.0028","-0.0055"
"2","A",2014-01-09,"-0.0151","-0.0040","-0.0030","-0.0154","-0.0058","-0.0048"
"2","A",2014-01-10,"-0.0170","-0.0021","0.0012","-0.0173","-0.0015","0.0038"
"2","A",2014-01-13,"-0.0027","0.0059","-0.0038","-0.0023","0.0060","-0.0014"
"2","A",2014-01-14,"0.0200","0.0042","0.0082","0.0203","0.0055","0.0026"
"2","A",2014-01-15,"0.0074","0.0035","0.0018","0.0077","0.0046","-0.0015"
"2","A",2014-01-16,"-0.0016","0.0023","0.0018","-0.0013","0.0029","0.0048"
"2","A",2014-01-17,"-0.0106","0.0043","0.0023","-0.0103","0.0084","-0.0027"
"2","A",2014-01-20,"-0.0087","0.0072","-0.0055","-0.0094","0.0028","0.0021"
"2","A",2014-01-21,"0.0153","0.0059","0.0028","0.0158","0.0064","-0.0002"
"2","A",2014-01-22,"0.0243","-0.0035","0.0007","0.0241","-0.0063","0.0033"
